"id_nf","produto_id","pedido_id","quantidade","valor_unitario","valor_total","estado","frete"
"20919","45979","67495","1","280","280","BR-RJ","56"
"20920","18212","68504","1","120","120","BR-BA","24"
"20921","3820","68974","1","139","139","BR-GO","28"
"20922","53941","69788","2","280","560","BR-MS","112"
"20923","41518","71741","3","260","780","BR-PA","156"
"20924","77079","72592","1","100","100","BR-MA","20"
"20925","35682","72628","4","250","1000","BR-MA","200"
"20926","48483","73262","1","400","400","BR-MS","80"
"20927","14420","73382","5","690","3450","BR-AP","690"
"20928","29650","73676","6","120","720","BR-AM","144"
"20929","38723","73855","2","80","160","BR-PA","32"
"20930","14074","74487","1","450","450","BR-AL","90"
"20931","98964","76117","3","280","840","BR-MS","168"
"20932","57708","76640","2","990","1980","BR-PA","396"
"20933","71190","76793","6","360","2160","BR-GO","432"
"20934","45979","77096","4","280","1120","BR-MA","224"
"20935","77558","77300","2","790","1580","BR-GO","316"
"20936","83795","78667","6","310","1860","BR-RN","372"
"20937","5567","78809","3","210","630","BR-SE","126"
"20938","43054","78891","3","320","960","BR-MA","192"
"20939","58245","79192","1","120","120","BR-SC","24"
"20940","7193","79712","1","320","320","BR-ES","64"
"20941","41518","80877","1","260","260","BR-AL","52"
"20942","41189","82105","6","160","960","BR-MG","192"
"20943","56350","82938","1","245","245","BR-RN","49"
"20944","56350","83191","6","245","1470","BR-SE","294"
"20945","57708","84102","2","990","1980","BR-SE","396"
"20946","21429","86205","6","390","2340","BR-PE","468"
"20947","100983","88392","2","350","700","BR-RN","140"
"20948","36306","89717","3","390","1170","BR-RO","234"
"20949","98964","90154","1","280","280","BR-AP","56"
"20950","11218","90166","4","250","1000","BR-SE","200"
"20951","44207","90392","3","290","870","BR-RJ","174"
"20952","18128","92020","4","795","3180","BR-RJ","636"
"20953","21516","92076","1","320","320","BR-AP","64"
"20954","87156","93497","6","160","960","BR-DF","192"
"20955","13906","93866","1","340","340","BR-TO","68"
"20956","91248","94747","6","45","270","BR-MT","54"
"20957","47475","94989","5","490","2450","BR-PA","490"
"20958","89100","95349","4","4200","16800","BR-SP","3360"
"20959","3865","95881","6","6500","39000","BR-RO","7800"
"20960","27659","96526","3","140","420","BR-PA","84"
"20961","53138","98177","2","690","1380","BR-BA","276"
"20962","30211","98385","6","380","2280","BR-SE","456"
"20963","70813","98888","6","120","720","BR-MS","144"
"20964","14420","98974","6","690","4140","BR-SE","828"
"20965","45979","99656","5","280","1400","BR-RO","280"
"20966","8456","100337","1","360","360","BR-RN","72"
"20967","74506","101100","3","420","1260","BR-AL","252"
"20968","44424","101953","4","360","1440","BR-MS","288"
"20969","51314","102578","2","410","820","BR-PI","164"
"20970","18212","105237","4","120","480","BR-RS","96"
"20971","88368","105636","2","250","500","BR-RR","100"
"20972","53138","106273","1","690","690","BR-DF","138"
"20973","5567","106779","5","210","1050","BR-RN","210"
"20974","8673","107082","3","490","1470","BR-CE","294"
"20975","53458","107365","1","450","450","BR-AL","90"
"20976","83795","107730","4","310","1240","BR-GO","248"
"20977","50771","108859","4","340","1360","BR-RS","272"
"20978","29650","110366","1","120","120","BR-AL","24"
"20979","100961","110406","5","480","2400","BR-AM","480"
"20980","18128","110769","5","795","3975","BR-PA","795"
"20981","32890","110929","5","480","2400","BR-MS","480"
"20982","17395","111809","4","1400","5600","BR-GO","1120"
"20983","45878","112570","3","210","630","BR-PE","126"
"20984","87711","115793","5","140","700","BR-DF","140"
"20985","79079","116015","4","320","1280","BR-PA","256"
"20986","32890","116090","6","480","2880","BR-AP","576"
"20987","9809","117261","2","260","520","BR-SC","104"
"20988","58245","117360","3","120","360","BR-MT","72"
"20989","3829","119370","4","2630","10520","BR-GO","2104"
"20990","23575","119908","4","210","840","BR-TO","168"
"20991","22407","121627","1","200","200","BR-MS","40"
"20992","49497","122227","2","320","640","BR-RS","128"
"20993","100983","123489","5","350","1750","BR-RS","350"
"20994","2706","125575","3","590","1770","BR-PA","354"
"20995","43699","126440","3","169","507","BR-PR","101"
"20996","13814","126873","1","550","550","BR-GO","110"
"20997","17990","127099","3","3800","11400","BR-MA","2280"
"20998","83866","127192","6","990","5940","BR-MT","1188"
"20999","45695","127454","2","240","480","BR-AC","96"
"21000","75557","128190","4","90","360","BR-AC","72"
"21001","97039","128307","6","320","1920","BR-DF","384"
"21002","86544","128422","6","50","300","BR-GO","60"
"21003","18790","129899","4","890","3560","BR-RN","712"
"21004","40082","129982","6","315","1890","BR-PA","378"
"21005","39368","130470","3","279","837","BR-TO","167"
"21006","7871","130643","5","420","2100","BR-AM","420"
"21007","65473","130959","4","210","840","BR-PR","168"
"21008","29012","130968","5","525","2625","BR-SP","525"
"21009","12895","131851","5","2600","13000","BR-PE","2600"
"21010","100983","131864","3","350","1050","BR-PB","210"
"21011","79551","133369","4","290","1160","BR-RS","232"
"21012","14074","133850","6","450","2700","BR-RO","540"
"21013","58245","136431","3","120","360","BR-MA","72"
"21014","71770","136667","3","530","1590","BR-PE","318"
"21015","29650","137282","6","120","720","BR-MG","144"
"21016","18751","137346","5","990","4950","BR-MS","990"
"21017","83795","137682","3","310","930","BR-MT","186"
"21018","87156","137688","1","160","160","BR-ES","32"
"21019","70813","138180","4","120","480","BR-GO","96"
"21020","33349","138302","2","270","540","BR-MS","108"
"21021","29893","138479","5","420","2100","BR-AL","420"
"21022","9981","138847","1","4000","4000","BR-SP","800"
"21023","21244","139130","3","1120","3360","BR-MG","672"
"21024","29510","139155","1","360","360","BR-AM","72"
"21025","37384","476","5","700","3500","BR-BA","700"
"21026","6888","526","4","350","1400","BR-TO","280"
"21027","18751","1140","1","990","990","BR-ES","198"
"21028","31651","1178","4","180","720","BR-RO","144"
"21029","55051","1459","3","760","2280","BR-AM","456"
"21030","70673","1676","3","210","630","BR-AM","126"
"21031","100983","1888","5","350","1750","BR-DF","350"
"21032","27659","2576","3","140","420","BR-PE","84"
"21033","5292","2851","2","576","1152","BR-CE","230"
"21034","100460","3116","2","890","1780","BR-ES","356"
"21035","18128","3286","5","795","3975","BR-PE","795"
"21036","21429","3892","2","390","780","BR-PR","156"
"21037","6381","4477","1","586","586","BR-RJ","117"
"21038","5995","6530","4","398","1592","BR-GO","318"
"21039","48872","6783","1","120","120","BR-AC","24"
"21040","84692","7721","5","499","2495","BR-CE","499"
"21041","35682","8667","5","250","1250","BR-SC","250"
"21042","45695","8788","5","240","1200","BR-PA","240"
"21043","56380","9520","5","179","895","BR-PB","179"
"21044","3451","10800","1","250","250","BR-SC","50"
"21045","33976","11145","5","120","600","BR-PA","120"
"21046","44207","12173","1","290","290","BR-RR","58"
"21047","84176","12670","5","310","1550","BR-PA","310"
"21048","7871","13015","6","420","2520","BR-PR","504"
"21049","53458","13327","3","450","1350","BR-RN","270"
"21050","57708","13575","2","990","1980","BR-MS","396"
"21051","73692","15335","3","90","270","BR-AM","54"
"21052","82990","15366","4","450","1800","BR-MS","360"
"21053","7940","16308","6","1200","7200","BR-SC","1440"
"21054","48483","17287","5","400","2000","BR-DF","400"
"21055","53458","18092","1","450","450","BR-PR","90"
"21056","43699","18532","6","169","1014","BR-AP","203"
"21057","85154","19895","4","420","1680","BR-MG","336"
"21058","100939","21223","1","310","310","BR-MS","62"
"21059","66539","22027","2","399","798","BR-CE","160"
"21060","8456","23155","6","360","2160","BR-RO","432"
"21061","20029","24186","5","294","1470","BR-RJ","294"
"21062","83009","24659","2","280","560","BR-GO","112"
"21063","40508","25468","6","245","1470","BR-RJ","294"
"21064","50330","25903","1","210","210","BR-PR","42"
"21065","56350","25917","5","245","1225","BR-PI","245"
"21066","6742","26043","5","850","4250","BR-DF","850"
"21067","65473","26387","1","210","210","BR-PA","42"
"21068","5567","27985","6","210","1260","BR-RJ","252"
"21069","31651","28605","4","180","720","BR-PR","144"
"21070","6699","28823","2","320","640","BR-RN","128"
"21071","8456","29557","1","360","360","BR-GO","72"
"21072","100961","30433","3","480","1440","BR-MT","288"
"21073","33349","30629","5","270","1350","BR-MS","270"
"21074","84743","31034","2","120","240","BR-ES","48"
"21075","98640","31285","3","990","2970","BR-SP","594"
"21076","48483","31518","3","400","1200","BR-MT","240"
"21077","53731","31666","4","430","1720","BR-PR","344"
"21078","7871","31863","1","420","420","BR-PR","84"
"21079","61356","33405","3","390","1170","BR-CE","234"
"21080","29650","35321","5","120","600","BR-DF","120"
"21081","82990","36028","4","450","1800","BR-ES","360"
"21082","11736","36170","3","740","2220","BR-PB","444"
"21083","98640","36396","6","990","5940","BR-GO","1188"
"21084","95805","36761","4","100","400","BR-ES","80"
"21085","22568","36994","6","245","1470","BR-PA","294"
"21086","65473","38040","3","210","630","BR-AP","126"
"21087","8673","38123","3","490","1470","BR-RJ","294"
"21088","84692","38262","3","499","1497","BR-SE","299"
"21089","13472","38278","2","450","900","BR-RR","180"
"21090","6699","38643","1","320","320","BR-MA","64"
"21091","44424","39271","1","360","360","BR-RN","72"
"21092","100983","40844","5","350","1750","BR-BA","350"
"21093","30263","41258","2","135","270","BR-SP","54"
"21094","50771","41784","6","340","2040","BR-SE","408"
"21095","33348","41858","3","160","480","BR-AP","96"
"21096","83795","42115","5","310","1550","BR-SC","310"
"21097","41189","43237","4","160","640","BR-RR","128"
"21098","62594","43877","6","300","1800","BR-MG","360"
"21099","15875","44557","1","490","490","BR-RO","98"
"21100","6262","47171","6","644","3864","BR-AL","773"
"21101","9397","47374","6","345","2070","BR-PR","414"
"21102","100460","47429","2","890","1780","BR-PR","356"
"21103","40508","47457","4","245","980","BR-RS","196"
"21104","32890","48358","3","480","1440","BR-MS","288"
"21105","53941","49242","2","280","560","BR-PB","112"
"21106","45979","49322","3","280","840","BR-RS","168"
"21107","30263","49978","5","135","675","BR-BA","135"
"21108","9397","50314","3","345","1035","BR-GO","207"
"21109","32126","50901","6","210","1260","BR-PB","252"
"21110","29301","51371","2","180","360","BR-PA","72"
"21111","6769","51385","2","220","440","BR-MG","88"
"21112","55452","51738","5","350","1750","BR-RJ","350"
"21113","56380","52282","6","179","1074","BR-PI","215"
"21114","4853","53268","5","100","500","BR-PA","100"
"21115","14836","53444","3","1100","3300","BR-SC","660"
"21116","29301","53974","2","180","360","BR-MG","72"
"21117","17329","54727","1","590","590","BR-SE","118"
"21118","14420","56374","3","690","2070","BR-MT","414"
"21119","6699","56501","1","320","320","BR-ES","64"
"21120","51314","57315","2","410","820","BR-SC","164"
"21121","36306","57447","5","390","1950","BR-AC","390"
"21122","29012","57780","6","525","3150","BR-TO","630"
"21123","100484","58666","1","320","320","BR-SC","64"
"21124","9981","59992","1","4000","4000","BR-CE","800"
"21125","6888","60185","3","350","1050","BR-RJ","210"
"21126","5995","60412","3","398","1194","BR-SC","239"
"21127","5412","61799","6","788","4728","BR-GO","946"
"21128","79551","63646","2","290","580","BR-SE","116"
"21129","62594","65110","1","300","300","BR-MG","60"
"21130","13906","65255","2","340","680","BR-RO","136"
"21131","14074","65304","6","450","2700","BR-RO","540"
"21132","12895","66318","1","2600","2600","BR-MG","520"
"21133","86243","66398","2","350","700","BR-ES","140"
"21134","66539","67351","2","399","798","BR-RN","160"
"21135","73692","67428","2","90","180","BR-GO","36"
"21136","47405","67709","6","310","1860","BR-CE","372"
"21137","9809","68149","5","260","1300","BR-GO","260"
"21138","5567","68934","2","210","420","BR-PE","84"
"21139","22407","70402","4","200","800","BR-MG","160"
"21140","89334","72157","6","350","2100","BR-PA","420"
"21141","39368","72703","3","279","837","BR-GO","167"
"21142","57696","74175","2","410","820","BR-RN","164"
"21143","47475","74185","5","490","2450","BR-RR","490"
"21144","8707","74377","6","150","900","BR-RN","180"
"21145","17258","76002","5","420","2100","BR-MS","420"
"21146","100932","76588","3","3900","11700","BR-PA","2340"
"21147","18751","77203","3","990","2970","BR-PB","594"
"21148","82990","80358","4","450","1800","BR-DF","360"
"21149","50330","82034","4","210","840","BR-PE","168"
"21150","89334","82142","5","350","1750","BR-ES","350"
"21151","80644","82833","5","990","4950","BR-CE","990"
"21152","7729","82936","3","360","1080","BR-PE","216"
"21153","47475","83232","5","490","2450","BR-AL","490"
"21154","51314","84705","1","410","410","BR-RN","82"
"21155","53458","85888","4","450","1800","BR-AP","360"
"21156","91248","86798","3","45","135","BR-BA","27"
"21157","55051","87244","4","760","3040","BR-AL","608"
"21158","56571","89392","6","420","2520","BR-AP","504"
"21159","93262","89827","4","450","1800","BR-MS","360"
"21160","83009","89931","3","280","840","BR-MT","168"
"21161","100983","91429","6","350","2100","BR-PB","420"
"21162","47405","91609","5","310","1550","BR-PR","310"
"21163","5995","92192","2","398","796","BR-AC","159"
"21164","37384","92346","3","700","2100","BR-PE","420"
"21165","33348","92911","3","160","480","BR-RO","96"
"21166","83795","93137","1","310","310","BR-AL","62"
"21167","56350","93359","4","245","980","BR-AC","196"
"21168","40508","94364","6","245","1470","BR-AM","294"
"21169","49026","94638","4","240","960","BR-AP","192"
"21170","59337","95200","5","390","1950","BR-MG","390"
"21171","73038","98629","2","90","180","BR-PE","36"
"21172","13906","98742","2","340","680","BR-SP","136"
"21173","85154","98832","5","420","2100","BR-DF","420"
"21174","47682","99603","2","430","860","BR-PE","172"
"21175","87156","99704","2","160","320","BR-RS","64"
"21176","11218","99880","6","250","1500","BR-MT","300"
"21177","43888","101680","2","190","380","BR-MT","76"
"21178","57696","101971","3","410","1230","BR-TO","246"
"21179","29893","104359","2","420","840","BR-TO","168"
"21180","61071","105555","6","450","2700","BR-TO","540"
"21181","45695","105797","6","240","1440","BR-AC","288"
"21182","64127","106047","3","590","1770","BR-DF","354"
"21183","25562","106964","3","320","960","BR-DF","192"
"21184","44424","107123","3","360","1080","BR-PR","216"
"21185","79551","107395","6","290","1740","BR-RN","348"
"21186","56571","107753","3","420","1260","BR-BA","252"
"21187","47405","108878","3","310","930","BR-PA","186"
"21188","57696","108945","4","410","1640","BR-PB","328"
"21189","3820","109230","5","139","695","BR-RS","139"
"21190","81822","110199","2","390","780","BR-AP","156"
"21191","57815","110984","4","100","400","BR-PE","80"
"21192","6137","111999","1","100","100","BR-AM","20"
"21193","45979","112216","4","280","1120","BR-RR","224"
"21194","41189","112898","2","160","320","BR-MG","64"
"21195","31835","113013","2","399","798","BR-PI","160"
"21196","15470","113023","6","590","3540","BR-PB","708"
"21197","21244","113775","6","1120","6720","BR-RN","1344"
"21198","12609","115478","2","320","640","BR-RN","128"
"21199","7871","115653","3","420","1260","BR-MS","252"
"21200","35129","117765","4","320","1280","BR-PB","256"
"21201","9809","118087","3","260","780","BR-AM","156"
"21202","21244","118832","3","1120","3360","BR-PB","672"
"21203","53138","118910","1","690","690","BR-MS","138"
"21204","73692","118920","6","90","540","BR-RN","108"
"21205","6381","119265","6","586","3516","BR-SP","703"
"21206","45878","120189","5","210","1050","BR-MT","210"
"21207","86302","121626","1","139","139","BR-PI","28"
"21208","32986","122237","3","315","945","BR-TO","189"
"21209","86302","122298","1","139","139","BR-PA","28"
"21210","58245","122925","5","120","600","BR-SE","120"
"21211","86302","123995","3","139","417","BR-MT","83"
"21212","46573","124323","3","350","1050","BR-PE","210"
"21213","3829","125103","1","2630","2630","BR-SE","526"
"21214","98640","125257","2","990","1980","BR-RR","396"
"21215","22407","125910","3","200","600","BR-RJ","120"
"21216","53731","128596","2","430","860","BR-AP","172"
"21217","73692","128619","1","90","90","BR-PB","18"
"21218","79551","129981","3","290","870","BR-RS","174"
"21219","100983","130604","4","350","1400","BR-MT","280"
"21220","33349","130779","1","270","270","BR-AM","54"
"21221","33348","131541","3","160","480","BR-DF","96"
"21222","44379","133797","6","165","990","BR-RR","198"
"21223","6381","134163","2","586","1172","BR-PB","234"
"21224","79079","134456","4","320","1280","BR-DF","256"
"21225","6742","135310","1","850","850","BR-SE","170"
"21226","5567","135663","2","210","420","BR-ES","84"
"21227","32890","136041","4","480","1920","BR-PA","384"
"21228","65473","136307","2","210","420","BR-SC","84"
"21229","27546","137594","4","336","1344","BR-TO","269"
"21230","9809","138045","6","260","1560","BR-RO","312"
"21231","29893","138387","4","420","1680","BR-MT","336"
"21232","12751","138602","4","400","1600","BR-AP","320"
"21233","57696","138789","2","410","820","BR-RS","164"
"21234","72621","138930","3","179","537","BR-AL","107"
"21235","9397","135","1","345","345","BR-MG","69"
"21236","88368","363","3","250","750","BR-SP","150"
"21237","5995","450","1","398","398","BR-MG","80"
"21238","32890","1255","5","480","2400","BR-PA","480"
"21239","98640","2042","6","990","5940","BR-GO","1188"
"21240","33349","2364","6","270","1620","BR-AC","324"
"21241","70240","2889","1","290","290","BR-GO","58"
"21242","58472","3988","1","150","150","BR-PA","30"
"21243","14836","4214","4","1100","4400","BR-SE","880"
"21244","77558","4375","3","790","2370","BR-CE","474"
"21245","40508","4387","3","245","735","BR-PR","147"
"21246","9397","4810","4","345","1380","BR-SE","276"
"21247","56350","5018","1","245","245","BR-TO","49"
"21248","6742","5121","6","850","5100","BR-AL","1020"
"21249","18212","5333","4","120","480","BR-RO","96"
"21250","53138","6743","3","690","2070","BR-MA","414"
"21251","89100","7126","6","4200","25200","BR-ES","5040"
"21252","44207","7570","1","290","290","BR-RS","58"
"21253","29893","9116","6","420","2520","BR-RN","504"
"21254","100961","9193","6","480","2880","BR-TO","576"
"21255","87156","9359","6","160","960","BR-RS","192"
"21256","14420","9369","1","690","690","BR-RS","138"
"21257","8691","9497","4","180","720","BR-AP","144"
"21258","46573","10259","3","350","1050","BR-PA","210"
"21259","22568","10443","6","245","1470","BR-PR","294"
"21260","17395","10968","6","1400","8400","BR-BA","1680"
"21261","61071","11557","1","450","450","BR-PR","90"
"21262","60010","11754","2","90","180","BR-RJ","36"
"21263","33349","12585","5","270","1350","BR-RR","270"
"21264","86243","12711","6","350","2100","BR-PI","420"
"21265","44207","12861","1","290","290","BR-SP","58"
"21266","70813","14825","1","120","120","BR-BA","24"
"21267","21516","16645","1","320","320","BR-AL","64"
"21268","30211","17191","5","380","1900","BR-SP","380"
"21269","98964","17591","2","280","560","BR-PI","112"
"21270","93262","18086","6","450","2700","BR-MA","540"
"21271","53458","18312","4","450","1800","BR-MA","360"
"21272","48483","18885","4","400","1600","BR-PI","320"
"21273","72621","20438","5","179","895","BR-GO","179"
"21274","4553","20835","4","110","440","BR-RS","88"
"21275","40508","21035","4","245","980","BR-RS","196"
"21276","15875","24231","1","490","490","BR-SP","98"
"21277","13814","25285","1","550","550","BR-PB","110"
"21278","6137","25345","1","100","100","BR-PI","20"
"21279","75706","26733","3","100","300","BR-PE","60"
"21280","4307","27021","4","6175","24700","BR-SC","4940"
"21281","29893","27944","3","420","1260","BR-SP","252"
"21282","29301","28526","6","180","1080","BR-RR","216"
"21283","86302","29084","3","139","417","BR-RS","83"
"21284","31651","29266","5","180","900","BR-MS","180"
"21285","50478","31577","5","315","1575","BR-MG","315"
"21286","91498","31706","5","130","650","BR-PB","130"
"21287","89334","33088","5","350","1750","BR-AL","350"
"21288","83792","33209","2","390","780","BR-MS","156"
"21289","59337","33456","4","390","1560","BR-MA","312"
"21290","74506","33693","3","420","1260","BR-RO","252"
"21291","10086","34091","2","750","1500","BR-ES","300"
"21292","57696","34413","6","410","2460","BR-ES","492"
"21293","91498","34733","6","130","780","BR-PI","156"
"21294","18128","34858","1","795","795","BR-MA","159"
"21295","61071","35839","3","450","1350","BR-RR","270"
"21296","58245","37032","1","120","120","BR-BA","24"
"21297","47475","37147","3","490","1470","BR-RR","294"
"21298","32986","37364","1","315","315","BR-PB","63"
"21299","48483","37615","4","400","1600","BR-PE","320"
"21300","10086","40569","2","750","1500","BR-SE","300"
"21301","67445","41883","3","320","960","BR-PA","192"
"21302","98964","42280","4","280","1120","BR-RO","224"
"21303","29301","42574","4","180","720","BR-PI","144"
"21304","12609","42915","6","320","1920","BR-AP","384"
"21305","74864","43765","6","130","780","BR-GO","156"
"21306","89334","44719","5","350","1750","BR-ES","350"
"21307","51238","45296","4","410","1640","BR-AC","328"
"21308","57815","45520","6","100","600","BR-DF","120"
"21309","100961","47127","4","480","1920","BR-DF","384"
"21310","8707","47515","3","150","450","BR-DF","90"
"21311","13705","48876","3","180","540","BR-RR","108"
"21312","84692","48882","2","499","998","BR-MA","200"
"21313","86544","48915","5","50","250","BR-MT","50"
"21314","51314","50301","2","410","820","BR-SE","164"
"21315","49497","51009","6","320","1920","BR-PB","384"
"21316","58472","52364","6","150","900","BR-SE","180"
"21317","87156","52442","5","160","800","BR-MG","160"
"21318","32890","52801","5","480","2400","BR-MS","480"
"21319","83795","53129","5","310","1550","BR-ES","310"
"21320","15470","53205","5","590","2950","BR-SC","590"
"21321","68110","53762","4","790","3160","BR-RJ","632"
"21322","48483","56105","2","400","800","BR-CE","160"
"21323","30263","56813","2","135","270","BR-MS","54"
"21324","50771","57063","2","340","680","BR-DF","136"
"21325","13906","57490","1","340","340","BR-RJ","68"
"21326","44424","59670","3","360","1080","BR-PA","216"
"21327","18212","60129","1","120","120","BR-RS","24"
"21328","100961","62774","6","480","2880","BR-PB","576"
"21329","82257","62812","1","1600","1600","BR-AP","320"
"21330","13906","63309","2","340","680","BR-SE","136"
"21331","9397","63686","5","345","1725","BR-TO","345"
"21332","45695","64464","2","240","480","BR-SC","96"
"21333","39368","65318","6","279","1674","BR-SC","335"
"21334","43699","66425","6","169","1014","BR-SC","203"
"21335","8691","66815","2","180","360","BR-PA","72"
"21336","41189","66825","1","160","160","BR-RJ","32"
"21337","60010","67874","3","90","270","BR-AC","54"
"21338","21516","68288","4","320","1280","BR-AL","256"
"21339","100961","68439","4","480","1920","BR-PB","384"
"21340","35129","69021","2","320","640","BR-AC","128"
"21341","53941","69210","6","280","1680","BR-RS","336"
"21342","13906","69476","6","340","2040","BR-SE","408"
"21343","66255","69996","5","390","1950","BR-PI","390"
"21344","62594","70379","6","300","1800","BR-TO","360"
"21345","56350","71750","3","245","735","BR-MT","147"
"21346","8691","74114","2","180","360","BR-MS","72"
"21347","36195","75607","1","110","110","BR-RN","22"
"21348","41518","76142","4","260","1040","BR-MA","208"
"21349","66255","76255","2","390","780","BR-PB","156"
"21350","51238","76925","3","410","1230","BR-ES","246"
"21351","48483","77572","6","400","2400","BR-AM","480"
"21352","84176","77949","5","310","1550","BR-PI","310"
"21353","4307","77969","1","6175","6175","BR-SC","1235"
"21354","85154","78724","4","420","1680","BR-SC","336"
"21355","70813","79402","3","120","360","BR-PR","72"
"21356","51238","80368","5","410","2050","BR-PB","410"
"21357","68110","80737","6","790","4740","BR-PR","948"
"21358","21429","81418","1","390","390","BR-MS","78"
"21359","51314","82875","3","410","1230","BR-PI","246"
"21360","89100","83861","2","4200","8400","BR-MT","1680"
"21361","100481","84439","2","410","820","BR-MS","164"
"21362","13716","84550","5","450","2250","BR-MA","450"
"21363","6699","85083","4","320","1280","BR-AL","256"
"21364","45878","85757","6","210","1260","BR-RJ","252"
"21365","50771","85969","4","340","1360","BR-SE","272"
"21366","44379","86239","5","165","825","BR-RS","165"
"21367","21244","86321","5","1120","5600","BR-SP","1120"
"21368","66539","88066","4","399","1596","BR-MA","319"
"21369","84176","88507","4","310","1240","BR-SP","248"
"21370","84692","88562","5","499","2495","BR-MA","499"
"21371","36195","88955","3","110","330","BR-AL","66"
"21372","4853","88994","4","100","400","BR-RR","80"
"21373","29301","91306","1","180","180","BR-MA","36"
"21374","50330","92061","4","210","840","BR-AL","168"
"21375","41262","92146","1","390","390","BR-RS","78"
"21376","14420","92935","5","690","3450","BR-RJ","690"
"21377","58245","92982","5","120","600","BR-PI","120"
"21378","100932","95079","6","3900","23400","BR-MA","4680"
"21379","51314","96086","2","410","820","BR-RR","164"
"21380","79079","96108","6","320","1920","BR-PE","384"
"21381","18128","98369","5","795","3975","BR-AC","795"
"21382","21429","99492","2","390","780","BR-AL","156"
"21383","14836","100051","5","1100","5500","BR-AP","1100"
"21384","83795","101158","2","310","620","BR-AM","124"
"21385","17395","102145","5","1400","7000","BR-PI","1400"
"21386","47405","102916","6","310","1860","BR-ES","372"
"21387","6137","103285","1","100","100","BR-ES","20"
"21388","56380","104088","4","179","716","BR-TO","143"
"21389","71770","104595","3","530","1590","BR-MA","318"
"21390","8691","105054","4","180","720","BR-RO","144"
"21391","84692","106148","1","499","499","BR-SE","100"
"21392","35682","106201","1","250","250","BR-PI","50"
"21393","15470","106331","6","590","3540","BR-GO","708"
"21394","6137","107726","5","100","500","BR-PB","100"
"21395","70813","108625","3","120","360","BR-MT","72"
"21396","74506","108637","3","420","1260","BR-ES","252"
"21397","100983","108958","2","350","700","BR-AL","140"
"21398","73038","109674","2","90","180","BR-RO","36"
"21399","86243","110047","1","350","350","BR-AP","70"
"21400","6742","110060","1","850","850","BR-MG","170"
"21401","77079","110423","2","100","200","BR-MG","40"
"21402","13705","110568","1","180","180","BR-MA","36"
"21403","86845","111005","5","110","550","BR-AM","110"
"21404","55051","113286","3","760","2280","BR-AP","456"
"21405","32986","114404","1","315","315","BR-PR","63"
"21406","40508","115524","4","245","980","BR-RN","196"
"21407","61356","116448","1","390","390","BR-AL","78"
"21408","79079","117138","3","320","960","BR-PB","192"
"21409","49497","117173","5","320","1600","BR-ES","320"
"21410","11218","117373","2","250","500","BR-GO","100"
"21411","51238","117957","2","410","820","BR-ES","164"
"21412","47475","119409","2","490","980","BR-RJ","196"
"21413","32126","119426","1","210","210","BR-MG","42"
"21414","3820","120848","5","139","695","BR-PB","139"
"21415","82257","121533","2","1600","3200","BR-RO","640"
"21416","13705","121537","1","180","180","BR-SC","36"
"21417","42913","121584","3","2590","7770","BR-RO","1554"
"21418","79079","121699","3","320","960","BR-AC","192"
"21419","28699","122128","3","420","1260","BR-ES","252"
"21420","10795","122136","1","300","300","BR-AP","60"
"21421","4553","123717","6","110","660","BR-PB","132"
"21422","82990","124343","1","450","450","BR-RS","90"
"21423","7871","125147","5","420","2100","BR-DF","420"
"21424","10795","125306","6","300","1800","BR-AC","360"
"21425","9981","125911","2","4000","8000","BR-PI","1600"
"21426","39368","126651","6","279","1674","BR-AC","335"
"21427","53138","126979","2","690","1380","BR-GO","276"
"21428","44424","127961","1","360","360","BR-SE","72"
"21429","17990","128178","6","3800","22800","BR-MA","4560"
"21430","84176","130813","5","310","1550","BR-RN","310"
"21431","71946","131951","6","290","1740","BR-CE","348"
"21432","100961","131959","2","480","960","BR-RS","192"
"21433","43054","132431","6","320","1920","BR-CE","384"
"21434","10795","133373","2","300","600","BR-SC","120"
"21435","57696","134014","2","410","820","BR-RN","164"
"21436","4853","134373","2","100","200","BR-RO","40"
"21437","23575","134955","3","210","630","BR-CE","126"
"21438","12812","136223","3","320","960","BR-BA","192"
"21439","45979","137201","6","280","1680","BR-AC","336"
"21440","19432","137535","4","190","760","BR-RO","152"
"21441","41518","137638","5","260","1300","BR-AM","260"
"21442","17990","137647","2","3800","7600","BR-RN","1520"
"21443","86845","138174","6","110","660","BR-AC","132"
"21444","100484","139684","3","320","960","BR-ES","192"
"21445","8456","139882","5","360","1800","BR-MA","360"
"21446","6888","437","6","350","2100","BR-RR","420"
"21447","24159","712","3","270","810","BR-BA","162"
"21448","33348","2676","3","160","480","BR-CE","96"
"21449","17329","3960","4","590","2360","BR-AM","472"
"21450","5412","5532","6","788","4728","BR-PA","946"
"21451","57708","5941","2","990","1980","BR-ES","396"
"21452","4835","5960","2","560","1120","BR-RR","224"
"21453","5567","6307","1","210","210","BR-AP","42"
"21454","33976","7686","3","120","360","BR-CE","72"
"21455","60010","9032","6","90","540","BR-AL","108"
"21456","100481","9687","1","410","410","BR-RN","82"
"21457","86243","10282","4","350","1400","BR-MS","280"
"21458","29650","10297","6","120","720","BR-RN","144"
"21459","41189","10339","6","160","960","BR-PA","192"
"21460","13906","10483","4","340","1360","BR-TO","272"
"21461","71190","10667","3","360","1080","BR-SC","216"
"21462","45695","11000","1","240","240","BR-MS","48"
